,Tweet,Label
17753,In fondo @Giusva82 nonostante tutti i problemi che posso avere sono acqua fresca in confronto a cosa accaduto in #Sardegna che dolore quello,Floods
17754,@BriatoreFlavio Complimenti per gesto d'umiltà nei confronti della #Sardegna. Si può fare di più #allertameteoSAR tutti prendano esempio.,Floods
17755,RT @HuffPostItalia: #allertameteoSAR: Ancora allerta per temporali e venti di burrasca sulla #Sardegna http://t.co/SRLrOpMamb,Floods
17756,"'Apocalyptic' storm floods Sardinia, 17 dead http://t.co/3Y8CjSqI2s",Floods
17757,RT @maestroveronesi: #sardegna #aggiornamenti #numeriutili #allertameteoSAR #Olbia #ForzaSardegna http://t.co/rrlzOs4Tpw,Floods
17758,RT @BlitzQuotidiano: Flavio Briatore offre 14 alloggi del Billionaire agli alluvionati in Sardegna: #alluvione #billionaire #flavio... http…,Floods
17759,AMIGOS!!!:@Papryka5: #Amici della #Sardegna noi ci siamo #sapevatelo http://t.co/SPlGYUQkch,Floods
17760,#Alluvione in #Sardegna: stanziati 25 milioni per l'#emergenza - continua il #maltempo #meteo #cleopatra #ciclone... http://t.co/qJ1nHQDkPd,Floods
17761,"RT @carlogabardini: Come mi viene richiesto inoltro i numeri 'alternativi' di #EMERGENZA  per la #SARDEGNA, ché il #115 è in tilt #aiuto ht…",Floods
17762,RT @PisuMattia: @EnricoLetta Il presidente #Letta arrivato ad #Olbia per discuttere dell'emergenza maltempo in #Sardegna. #allertameteoSAR …,Floods
17763,"RT @EmanueleCanta: Alluvione #Sardegna, attenzione ai volantini-bufala: “lasciate le case”, forse opera di sciacalli ! Retwittate ! #allert…",Floods
17764,RT @CriticoCinema: #SARDEGNA #ALLERTAMETEOSAR ..STA PER ARRIVARE UN NUOVA #PERTURBAZIONE MOLTO FORTE NON USCITE DI CASA #OLBIA #CAGLIARI  #…,Floods
17765,#Urano in #Ceto #Uranus #Cetus #Sardegna #alluvione #cyclone #ciclone #Sardinia #Typhoon #inondazione http://t.co/dOJo1Gsu4u Self-Publish...,Floods
17766,Alluvione in Sardegna: le vittime http://t.co/IbqSXBRk7D,Floods
17767,"[video] @EnricoLetta: alluvione #Sardegna, dichiarato lo stato d’emergenza http://t.co/ORXSiXkCHj … #allertameteoSAR #ForzaSardegna #Olbia",Floods
17768,"#Alluvione in #Sardegna, dall'#Umbria uomini e mezzi http://t.co/hqEx3XeTpF http://t.co/CyZaLuV089",Floods
17769,"Alluvione in Sardegna: Rai censura le parole del direttore dell'Unione sarda, poi il dietrofront: Il Tg2 inter... http://t.co/SBVy2sauOY",Floods
17770,RT @SkydAnc3R: RT Post impopolare e senza cuore http://t.co/hoxpEW8yK3 #sardegna,Floods
17771,RT @burchiels: #Sardegna #allertameteoSAR ancora invito a diffondere il più possibile i numeri alternativi al 115. Grazie http://t.co/QzFBe…,Floods
17772,RT @burchiels: #Sardegna #allertameteoSAR ancora invito a diffondere il più possibile i numeri alternativi al 115. Grazie http://t.co/QzFBe…,Floods
17773,RT @Anpasnazionale: Un messaggio dai volontari dell'Emilia: #Sardegna tin bòta! #ForzaSardegna #allertameteoSAR http://t.co/vuVa5OFYAj,Floods
17774,"RT @fattoquotidiano: #Pd, Civati: “2 euro primarie alla #Sardegna”. Renzi: “No alla beneficenza, ma rispetto regole” LEGGI: http://t.co/04I…",Floods
17775,Wie komisch vor zwei Monaten war ich noch auf den Sardinien ... #Sardinia #sardinien #unglück #wasser,Floods
17776,"RT @MediasetTgcom24: Alluvione Sardegna, Papa commosso: immane tragedia http://t.co/XXWXHjWhDa",Floods
17777,"+++Segui la diretta. Alluvione in Sardegna: 17 morti. Un disperso ritrovato+++ Una strage, 17 vittime. Letta... http://t.co/DzK0XMMtih",Floods
17778,RT @oggipaneesalame: Emergenza #Sardegna: pensiamo alla ricostruzione - Rete del Dono http://t.co/E0w7G7F6Cp #ForzaSardegna,Floods
17779,"Il dissesto idrogeologico è il frutto di politiche ambientali insufficienti, prive di quel sostegno economico che necessiterebbero.#Sardegna",Floods
17780,RT @billmckibben: Killer floods as Sardinia receives half its annual rainfall in a day. Insane http://t.co/85I6K1ZQYf,Floods
17781,"RT @ItalianPolitics: RT @corrado59: “@PatriziaVaier: #Rai VERGOGNA http://t.co/dUGsYevZA2”. #Sardegna, tutta da leggere.",Floods
17782,RT @myrtamerlino: L'@ariachetira è vicina alla #Sardegna e ai sardi. Continueremo a parlare di voi! Un grande abbraccio a tutti #forzasarde…,Floods
17783,"Alluvione Sardegna, Letta: «Lo Stato c'è e sta facendo il massimo»  http://t.co/GBhOEF4RGH #gzagato http://t.co/9iVyNpryFJ",Floods
17784,Sardinia hit by cyclone and flooding! Year 12... Take note! http://t.co/HsULAdCXQl,Floods
17785,@mitchLAURENZANA Grazie...il mal tempo non ci da' tregua...continua a piovere #Sardegna #allertameteoSAR :(,Floods
17786,"#Nubifragio in #Sardegna, anche i #carabinieri sottacqua http://t.co/aJhjx4DRsf via @GrNet_Italia",Floods
17787,"Dovremmo essere un paese unito,e invece,mentre la mia terra è in ginocchio,le persone scherzano sulla morte di poveri innocenti. #Sardegna",Floods
17788,#Sardegna Ma #Briatore è la notizia più importante della giornata? @repubblicait @Corriereit @fattoquotidiano @Il_Cicalino,Floods
17789,"RT @CriticoCinema: #URGENTE !!!  #SARDEGNA #ALLERTAMETEOSAR  Fate girare, girare, girare! http://t.co/OBiIFydvud",Floods
17790,RT @studmicheletti: Seriamente CHIEDIAMOCI COME STA CAMBIANDO IL #CLIMA! / #Sardegna #Olbia #Cagliari #Cleopatra | http://t.co/5l9dxoipdY h…,Floods
17791,RT @Emergenza24: [IMPORTANTE] #Sardegna +++IL 115 NON È “IN TILT” I NUMERI CHE GIRANO SONO UFFICI SPESSO NON PRESIDIATI+++ #allertameteoSAR…,Floods
17792,#Sardegna #ForzaSardegna #maledettociclone #terramagnifica #vicininquestomomento http://t.co/2gZkJBJHWn,Floods
17793,"Veramente piena solidarietà alla #Sardegna tutta, ai suoi dispersi e alluvionati, per la tragedia che sta vivendo in queste ore @pbersani",Floods
17794,#Yahoo_Astronomy Search for victims as Sardinia floods leave 18 dead http://t.co/U0jz3ADBYy,Floods
17795,"RT @DeBortoliF: Alluvione in Sardegna, è strage :18 morti«In 24 ore caduta la pioggia di sei mesi» http://t.co/xU3KKpz1ur",Floods
17796,#sardegna contattare Biancamarialuce Stramieri http://t.co/CHrkW6otdE,Floods
17797,#Sardegna fra una settimana nessuno parlerà più di te! #loschifo #tisonovicina,Floods
17798,RT @PamelaFerrara: Emergenza #Sardegna: raccolta fondi promossa da Corriere e La7  IT86 R030 6909 4000 0000 0111 105 #allertameteoSAR #Forz…,Floods
17799,"RT @TrivelaK: Oltre la #Sardegna, anche la mia #Calabria mostra le sue crepe strutturali dalle prime piogge.Nella zona di Catanzaro http://…",Floods
17800,"RT @IoliAndrea: +Soldi spesi bene prima= +lavoro,territorio + sicuro,-morti e - costi sociali #sardegna #italiadisastrata",Floods
17801,#Pakistan Cyclone Cleopatra: Italy declares state of emergency after 18 killed in Sardinia - ABC Online: Irish... http://t.co/IFjlEWnhj3,Floods
17802,RT @Protcivnews: Nuova #allertameteoSAR per temporali sull'isola #Sardegna  http://t.co/OTDltNPNn7,Floods
17803,"RT @rinaldosidoli: Spendiamo miliardi per aerei militari, ed oggi c'era un solo elicottero in tutta la #Sardegna Vergognatevi! #allertamete…",Floods
17804,RT @cagliari24: ALLUVIONE: ECCO COME AIUTARE LA SARDEGNA E I SARDI -----&gt; http://t.co/hYLQJ9j4Eq http://t.co/ViSPksZJbk,Floods
17805,condividete... #Sardegna ...offrono alloggio a Olbia... http://t.co/UKzqTWsrx8,Floods
17806,RT @MartaAtzori1: Abbiamo bisogno di voi.. basta un semplice RT. Grazie #allertameteoSAR #ForzaSardegna #Sardegna #sardegnaciclone http://t…,Floods
17807,#floods Flash floods kill 17 in Italy’s Sardinia: ROME: Italy declared a state of emergency yesterday after fl... http://t.co/dfEFz0YWZ5,Floods
17808,In tantissimi tutti insieme x te #Sardegna... presto esce il sole!!  #ForzaSardegna #AlTuoFianco...,Floods
17809,"RT @CaritasSassari: #Alluvione #Sardegna: si cercano #volontari, materassi, attrezzature x spalare. Contattare Donatella Careddu 340 102535…",Floods
17810,É una vergogna non proclamare #luttonazionale per la #Sardegna...#lettamente #ForzaSardegna,Floods
17811,"#Sardegna #Olbia &gt; Martina, la giovane tedesca salva l?anziana e il suo cane http://t.co/NuVAcEUpQJ",Floods
17812,"RT @BBCBreaking: 14 people killed and several missing after Cyclone Cleopatra hit Italian island of Sardinia, officials say http://t.co/KaW…",Floods
17813,RT @RaiBallaro: Omaggio alla #Sardegna di Paolo Fresu e Marcello Fois #Ballarò http://t.co/SOm0H90us1,Floods
17814,RT @RaiBallaro: Rivedi l'omaggio alla #Sardegna di Paolo Fresu e Marcello Fois a #Ballarò http://t.co/edMLTcRn35,Floods
17815,[Sirboni Records] Sull'alluvione in Sardegna http://t.co/KGwMfWIL58,Floods
17816,RT @Internazionale: Le foto dell'alluvione in Sardegna che ha provocato 16 morti. http://t.co/GdpEa2ybaI http://t.co/Cfn7kVhRHo,Floods
17817,RT @DavideRonni: Emergenza #sardegna I numeri utili http://t.co/M6tvUmLwn0,Floods
17818,RT @Pilis_Rossi93: #allertameteoSAR Maria Grazia Rassu può ospitare 3 persone a #Sassari 3453705811 #Sardegna,Floods
17819,RT @forzasilvioit: #Berlusconi: sto seguendo con commozione le notizie dalla #Sardegna e sono vicino ai feriti http://t.co/fANnmkVBkg,Floods
17820,"RT @rinaldosidoli: Spendiamo miliardi per aerei militari, ed oggi c'era un solo elicottero in tutta la #Sardegna Vergognatevi! #allertamete…",Floods
17821,RT @Tripkly: Il nostro pensiero va agli amici colpiti dalla catastrofe che si è abbattuta sulla #Sardegna. Siamo vicini a tutti voi.,Floods
17822,"RT @divaio9: #Sardegna, #Filippine, il dolore non ha confini. Stringiamoci attorno alle vittime e diamo una mano! Basta poco per fare tanto!",Floods
17823,"What's going on OKC? 'Apocalyptic' storm floods Sardinia, 16 dead - KTUL http://t.co/HIp4idWCba",Floods
17824,@nellina99 seeeee quella sta a penzà (pensare) alla rivoluzione liberale da 20 anni... #sardegna in lista di attesa!#lorenzin #BALLARO,Floods
17825,"RT @rinaldosidoli: Quanti giorni passeranno perchè anche la #Sardegna finisca nel dimenticatoio e i Sardi restino, come gli Aquilani, soli?…",Floods
17826,Forza Sardegna! Ce la puoi fare! ♥♥♥ #ForzaSardegna #AllertameteoSAR #Sardegna #PrayForSardinia… http://t.co/PER2rU2IV0,Floods
17827,RT @gelsojax: #allertameteoSAR #ForzaSardegna #sardegnaciclone  my heart is with all of u #Sardinia http://t.co/VoUsj3Zc7p,Floods
17828,"@vranku: Alluvione in Sardegna, lo sfogo di Renato Soru: Colpa di ingordi e speculatori http://t.co/gCqH5rEz17 via @repubblicait",Floods
17829,RT @fog72: Tutti noi siamo solidali a tutti i cittadini della #sardegna colpiti dall'immane tragedia un ringraziamento a tutti gli operator…,Floods
17830,"Alluvione in Sardegna, le idrovore dell'Esercito (La Repubblica)  http://t.co/l3IaHAaYfQ",Floods
17831,Please pray for the italian region of #Sardegna massive floodings yesterday 16 dead many missing #sardegnaciclone,Floods
17832,RT @notav_info: Sicurezza e cura del territorio: ecco l'unica grande opera http://t.co/b4XTLX4ZlS #notav #sardegna #tav,Floods
17833,RT @welikechopin: Lo storify #gazebo su #sardegna #gazebo,Floods
17834,RT @Daxter71V: Alluvione Sardegna numeri utili:  Centro accoglienza 0789-69502 Prot. Civile 0789-52020 Org. soccorsi 366-6617681  #allertam…,Floods
17835,RT @FabrizioSotero: Forza #Sardegna @AngieCalabria @forza_italia @gasparripdl @LiciaRonzulli @SSilvestris @DamianiDario @RaffaeleFitto,Floods
17836,lutto nazionale per la morte degli immigrati e quando si parla di #sardegna c'è la pausa per lo speciale di Renzi vincitore #tristerealtà,Floods
17837,"To hear about the state of Sardinia where I spent the majority of my summers, is extremely saddening. Hope they can get through it.#sardinia",Floods
17838,RT @franco_sala: Ministro #Orlando invece di andare a #portaaporta volare in #Sardegna no eh. Complimenti.,Floods
17839,Alluvione Sardegna Olbia http://t.co/awlC4qCWsd,Floods
17840,"#googlenews PM Update: Clear, cold into Wednesday; killer cyclone Cleopatra in Sardinia - Washington Post (blog) http://t.co/H0Pf6yBFzk",Floods
17841,✨✨✨Dolce notte a tutti ✨✨✨       Un pensiero colmo di affetto a tutta la #Sardegna ❤❤❤❤,Floods
17842,Cyclone Cleopatra traumatises people of Sardinia - Mediterranean islanders traumatised by Cyclone Cleopatra http://t.co/EZ6Obzq7Nc,Floods
17843,http://t.co/SLLwzRCwTj #senzatregua #Sardegna #allertameteoSAR,Floods
17844,"Alluvione in #Sardegna: di chi è la colpa? Ne parliamo ora con Anthony Muroni, direttore de @UnioneSarda su #canale5 #matrix5",Floods
17845,@Nico_Aru come va in #Sardegna :(,Floods
17846,RT @_joliex_: #Buonanotte a chi questa notte non potrà passarla nel proprio letto e nella propria casa #prayforsardinia #Sardegna,Floods
17847,Aerial images of Sardinia after fatal cyclone Cleopatra  | World news | Watch: http://t.co/vWLnS6f5C1,Floods
17848,“Flash floods on Italy's Sardinia leave 18 dead - YouTube” http://t.co/dtURooXISG,Floods
17849,Alluvione Sardegna. I geologi: “Oltre 6 milioni gli italiani a rischio” - http://t.co/5RZrzPX3Dt http://t.co/hjsu8RwDRu,Floods
17850,"@justinbieber Please Justin, pray for Sardinia, there have been floods and some people are without a home or family now. x60",Floods
17851,#Sardinia: Deadly #Floods After #apocalyptic #Storm http://t.co/nmj3ajSjxz http://t.co/mALtteJy2z,Floods
17852,Resisti #sardegna http://t.co/bV47AGJReC,Floods
17853,"Alluvione Sardegna: 14 squadre delle Misericordie pronte a partire da Toscana, Lazio e Umbria http://t.co/DnyoZYKDjr",Floods
17854,RT @lanuovasardegna: #Buongiorno questa è la #primapagina della #NuovaSardegna oggi in #edicola  #sardegna http://t.co/QV6knXWq59 http://t.…,Floods
17855,"RT @Corriereit: #Sardegna: 16 morti, 2300 sfollati http://t.co/k17QDNi4YC",Floods
17856,Storm Brings Flooding and Destruction to Sardinia http://t.co/f0PEj4Z3QW,Floods
17857,http://t.co/1q1q3kmAKE #sardegna #fotografia http://t.co/vMIgzvWy6R,Floods
17858,"RT @SkyTG24: #Sardegna, si contano i danni. Allerta meteo anche oggi http://t.co/KPcfdi7daJ #cronaca",Floods
17859,RT @sattamelissa: Buongiorno.....il primo pensiero va alla #sardegna 😔🙏,Floods
17860,RT @KateAndora: @CriticoCinema: #MEDIAFRIENDS IBAN: IT 03 S 03069 09400 000000006262 CAUSALE: #Alluvione #Sardegna  Aiutiamo la Sardegna R…,Floods
17861,La Sardegna si poteva salvare dall'alluvione? - Giornalettismo http://t.co/JCsGQsO9Oh via @Giornalettismo,Floods
17862,"'Apocalyptic' Storm Floods Sardinia, 16 Dead http://t.co/dTaglDULJi via @BreitbartNews",Floods
17863,RT @PamelaFerrara: A #Bologna c'è il sole. Se potessi lo manderei agli amici della #Sardegna  #ForzaSardegna,Floods
17864,RT @UniCredit_PR: #Emergenza maltempo #Sardegna: UniCredit apre un conto per la raccolta fondi in favore della popolazione colpita dall’#al…,Floods
17865,http://t.co/3Y6CVXqRq5 @ugocappellacci @renatosoru #Sardegna #sardegnaciclone  #allertameteoSAR #pprsardegna,Floods
17866,RT @bastauntweet: Forza #Sardegna! #alluvione #ciclone #cleopatra #piogge #Italia @FedeleAmico @alhanda @ReTweet_Star @lddio http://t.co/JA…,Floods
17867,tragedia annunciata #sardegna http://t.co/SvdabXmB4Z,Floods
17868,"#Saccomanni sbaglia i conti, #Sardegna devastata, manca #lavoro, ma si parla solo della #Cancellieri e delle primarie #PD @BriatoreFlavio",Floods
17869,RT @siamoilsociale: Rete di solidarietà della #Confcoopetative #Sardegna per l'emergenza #allertameteoSAR http://t.co/D78QTzSgG9,Floods
17870,RT @poltronaggio: E @lanuovasardegna non resiste a mettere in prima pagina i volti della tragedia minori inclusi. Scusali #Sardegna. http…,Floods
17871,"RT @SkyTG24: #Sardegna travolta dall'acqua, 16 morti e un disperso http://t.co/k7RTxNvbSm #cronaca",Floods
17872,RT @sattamelissa: Buongiorno.....il primo pensiero va alla #sardegna 😔🙏,Floods
17873,Ma il Governo non si è ancora espresso sul #luttonazionale per la #Sardegna?  #sardegnaciclone,Floods
17874,RT @CaritasSassari: #Alluvione #Sardegna Come si sta muovendo la Caritas di Sassari http://t.co/TO0odZQeom #Caritas #cleopatra #forzasardeg…,Floods
17875,"La #Sardegna non è separata dal continente solo per il mare, ma dall'ignavia dei politici che non l'hanno considerata importante",Floods
17876,I geologi sull'alluvione in Sardegna: 'Nel 2013 non si puo' morire cosi' | http://t.co/mcFySnvHJw http://t.co/HTPYjrQHEW via @geologi_info,Floods
17877,"RT @AlessandroMar: Esprimo sincero #cordoglio per vittime #alluvione #Sardegna, ma condivido ogni parola scritta oggi da @AndreaScanzi. htt…",Floods
17878,RT @Loriy76: #ForzaSardegna @SardiUniti @BlogSardegna  #Sardegna http://t.co/Dd6B5duX7N,Floods
17879,"Tutte le #alluvioni,i #terremoti e le #catastrofi naturali che hanno segnato il #Paese nel secolo scorso http://t.co/0ebYI502Ja #Sardegna",Floods
17880,RT @SerieA_TIM: L'omaggio del @CagliariCalcio alla #Sardegna. #ForzaSardegna http://t.co/VwN9W1pbVa,Floods
17881,"RT @AlessandroMar: Esprimo sincero #cordoglio per vittime #alluvione #Sardegna, ma condivido ogni parola scritta oggi da @AndreaScanzi. htt…",Floods
17882,#Sardegna tre poliziotti salvano donna da voragine estratta viva da auto  http://t.co/YHbmWBlRa0 via @Agenzia_Italia,Floods
17883,#ForzaSardegna. PAOLO BERIZZI CI RACCONTA #CLEOPATRA. | https://t.co/x8mOyy1yd7 #Cagliari #alluvione #Sardegna #Olbia,Floods
17884,Il sereno dopo la tempesta #sardegna,Floods
17885,Collegamenti Genova-Olbia gratis per residenti e soccorritori  fino al 30/11 con Tirrenia http://t.co/b4FYr3kNs1 #allertameteoSAR #Sardegna,Floods
17886,"E' il momento di unirsi per sostenere l'economia reale,al fianco di chi soffre,esserci anche stavolta. #Sardegna #BCC http://t.co/izJJAHVpwo",Floods
17887,RT @sattamelissa: Buongiorno.....il primo pensiero va alla #sardegna 😔🙏,Floods
17888,Alluvione Sardegna: circa 12.000 bambini coinvolti nella sola provincia di Olbia | Save the... http://t.co/rfzwrmVi8C,Floods
17889,RT @SilviuzzaB: La mia terra è forte! #ForzaSardegna #allertameteoSAR #Sardegna #terraMia http://t.co/jMOcRVjG4F,Floods
17890,RT @Ariachetira: Un aiuto subito per la #Sardegna! #forzasardegna http://t.co/P4mEwuacso #lariachetira http://t.co/oJd4mU5e4o,Floods
17891,RT @MadlyZ: @Internazionale: Tutti i luoghi colpiti dall'alluvione in Sardegna. http://t.co/Qvcek4krFG http://t.co/Gfv0dXOkHo @petrettoan…,Floods
17892,"Alluvione Sardegna, la testimonianza: ''Ci siamo organizzati con Facebook'': 1 L'Aquila, il Comune ordina lo s... http://t.co/hxlrqBgXer",Floods
17893,"C'è sempre un colpevole, sempre. Se crolla un palazzo, o è stato costruito male, o su un cumulo di sabbia. Colpa e motivi. #sardegna",Floods
